sofifa_id,wage_eur_2021
214876,8739.915
219585,6457.974
220901,6052.004
222840,7058.4805
223231,6449.366
224796,6093.2056
225530,6902.5054
225652,7775.127
225863,6460.8413
228761,7067.272
228838,6408.282
229631,5880.803
231360,6504.7417
231390,6898.4917
232523,7825.254
234376,6570.6978
235706,6634.453
235717,6213.126
236696,5775.0605
240095,6060.5444
243538,5284.9614
244186,6458.803
244544,6382.083
203249,7145.329
210385,5639.6704
211504,7127.6646
212454,7254.0303
213839,7005.3022
213868,5978.5166
214944,6768.749
215522,5505.051
220502,6121.0513
222590,7034.0635
225363,5596.9175
226380,7070.803
227558,7745.423
227945,5531.7134
228179,6185.6016
228942,6222.6567
229010,6812.8955
229896,6100.563
229971,6265.0005
231423,6583.201
231571,6279.3257
231749,5965.1196
233301,6377.753
235554,7187.998
237456,6355.4507
239755,6173.233
245058,6425.316
245733,6946.362
246405,8789.473
192114,6419.4893
204496,6305.79
205818,6571.108
210688,5688.3975
212079,6397.357
212126,5500.6753
212138,6114.594
212223,7057.826
212382,7568.702
212625,6008.741
214096,7369.563
214226,5907.6455
216275,6632.4375
216381,6752.4966
216814,7224.68
217813,5602.744
219522,6145.8145
219626,6448.339
219670,6251.8267
220165,7673.3696
221367,6440.4517
221618,7525.9834
225151,6928.259
225995,5818.101
226035,6749.379
226777,6989.1475
228326,5939.821
228595,7026.6846
228614,6191.891
231428,5914.135
233231,7335.75
233292,5716.1235
233825,6866.386
233849,6212.574
234122,6115.5566
234515,5890.272
235297,7144.3457
237554,5799.886
238922,5953.211
239712,6106.7803
240471,6322.21
241720,7099.886
243661,6508.269
244466,6205.152
198900,5321.137
199904,5359.39
201876,6714.3833
202489,6244.772
206085,6679.4604
206538,5893.3604
209529,5789.019
210365,6284.6943
211009,5951.989
211365,5952.266
212231,6110.85
214727,7322.084
214937,5779.7783
215178,6061.475
216481,5623.076
217168,6220.4614
219617,6377.4844
221912,4745.6143
222022,6395.5586
223751,5530.666
224444,6338.717
225541,7093.852
225669,5828.5215
227689,6051.7695
229584,5480.6387
234667,6481.8774
234698,5810.4185
235981,6051.1475
241994,6586.2163
244194,5797.5254
244263,5965.0703
246098,5694.913
247235,5640.379
188597,5324.5396
198625,6156.5586
198810,6351.1235
200754,7204.4873
200778,6837.849
202605,6548.754
202676,7329.895
202905,6184.2305
204092,4825.615
204844,6594.6284
204939,5993.14
205008,6247.2095
205157,5645.941
205495,6455.6855
205529,5221.053
205585,5988.0356
205970,6464.263
208822,6480.646
209987,5579.9307
210171,6578.9385
210237,6819.411
210296,6709.486
211176,6770.918
211522,5761.358
212249,5987.7554
212947,5748.015
213302,6351.7627
213332,5364.802
214366,5459.7437
214485,5827.961
214718,5914.0117
214817,6316.43
214971,5929.932
216199,5201.6235
216472,5236.5776
218981,5322.929
221284,5385.078
221641,5882.8833
221990,5377.7373
222546,5710.5205
222692,5576.979
222900,5605.761
223240,5567.0933
223293,5972.1533
223297,5389.797
223537,6804.8833
224186,5232.661
224189,6075.2363
224524,5692.608
226273,5442.283
226616,5225.0513
230855,6047.5615
231002,6354.7407
232487,6555.717
233147,6162.235
234622,6188.0107
235553,5382.5938
236505,4783.56
239118,6063.3906
239846,5232.7456
240168,6767.1514
240409,4718.6123
241412,6296.1855
241673,6506.052
242269,5654.213
243591,7177.672
245257,4674.2886
248098,5837.9287
251348,6135.2173
190734,3428.4792
191079,5262.3203
195037,5312.44
198641,6943.3003
199101,4736.1567
201447,5960.2095
202052,7496.9854
202428,6490.3013
202476,5492.758
204370,6644.4297
207952,5877.316
210964,6083.582
211394,6047.709
212018,5296.068
212208,5159.4414
212428,6254.0728
213323,5287.1245
213446,5930.6626
213951,4114.3853
214765,5210.0903
218938,4874.631
223046,6412.175
223105,5874.443
225555,5791.4062
225934,5224.5522
227789,6340.8306
230072,6772.063
238860,5407.383
251297,6538.772
184387,6887.7964
186990,4594.0054
189961,6003.9824
190752,5137.6323
192561,6118.959
193277,4596.4106
193569,5198.1333
194020,6167.4614
194934,4683.2593
195313,4991.811
198032,6062.4717
198856,5198.8433
199323,5325.0117
199568,5052.6265
200309,6183.069
200425,5483.9033
201114,5715.8247
201240,6168.8257
201967,5872.791
201991,4507.5303
202148,5819.8286
202395,6261.47
202678,5095.784
203624,4684.877
204104,6495.3193
205363,5031.3394
205556,4636.5747
205594,5645.6294
205812,4957.8574
205985,6723.2188
206104,6541.207
207440,5722.4556
207872,5952.524
208251,6298.432
208335,5887.594
209061,6193.762
209063,5427.3613
209660,5236.003
210303,5371.6353
210653,5462.6245
211448,3824.9556
213064,5323.984
213317,5475.7676
213763,5288.3574
214434,6193.3525
214777,6105.8135
215168,6347.527
215183,6245.104
215358,5547.5503
216706,5731.734
220862,6061.1587
220938,6259.4614
221875,5503.1475
223458,5205.132
224348,4669.503
224461,5874.2437
227230,5907.673
227235,5678.2197
229469,5891.1553
232884,6754.196
233647,4833.225
234762,5386.5137
235226,6104.0605
235320,6301.672
239116,5810.5894
240309,5255.767
243000,5606.5835
247072,4205.4844
247131,5360.545
16097,2795.9622
16254,3926.693
32740,2848.801
49161,3171.0623
49674,3705.4844
49756,2756.9656
124337,2849.5056
133249,2719.8647
135190,3183.6052
138798,2494.943
139274,2606.309
139727,3696.823
139799,3878.0913
140498,2657.9539
142720,4069.5325
142822,2855.5918
143809,6629.672
144200,4634.407
145889,3383.354
145996,2475.761
146487,3293.941
149587,2644.0752
150415,3224.0857
150594,6149.9873
152567,4017.2917
155429,3126.0366
156221,3200.8784
156437,3298.762
156975,2873.1729
157503,4867.3145
157703,3529.3528
158540,2529.493
158657,3118.6575
160766,9554.543
161636,2579.8728
161703,2720.0874
162328,2769.3904
162926,3726.0063
163156,4141.667
163186,3296.1267
163340,4992.838
164478,4137.8394
164853,2928.2693
165449,3648.2322
165517,3086.6997
167524,5242.683
167706,4457.619
168317,3377.3125
168379,4001.5916
169343,3755.41
169808,4069.1638
172696,3682.3416
172786,4110.4414
173147,5280.4126
173155,4792.048
175589,2984.194
175934,3689.8289
176062,3231.273
176389,2654.1506
177273,4078.9197
177481,3504.7515
177528,4047.403
177571,3421.017
177621,3747.718
178042,2702.0583
178152,3974.1924
178283,3425.0203
178417,3201.9717
178566,3297.4558
179811,3927.3264
180250,4055.5608
180635,4066.0103
181205,3217.1616
181349,4277.9277
181371,3462.2166
181681,3617.054
182043,3485.8079
182087,2355.1145
182091,5630.266
182178,4993.806
182440,4627.9365
182713,3417.0928
183288,4334.0767
183315,2594.6575
183453,3950.1646
183518,5472.7974
183671,2957.1975
183706,5471.9463
183893,4368.654
183921,3637.8743
184035,3995.5889
184154,4643.554
184337,3637.838
184518,4800.515
184624,5476.319
184990,3886.6082
185405,2890.8079
186355,2954.41
186452,4773.8584
186524,4286.495
186672,3472.4812
186680,3477.4055
186887,4524.9697
187013,4438.227
187205,3767.7695
188038,3930.481
188058,4357.771
188094,3624.7522
188107,5102.527
188168,4286.453
188234,4006.4675
188540,4408.4946
188782,3645.0305
188791,2264.6584
189003,3872.4856
189061,3757.236
189148,6393.404
189228,4469.434
189263,4627.49
189288,3818.4307
189357,3392.43
189369,4122.256
189403,5081.5156
189451,4789.2437
189514,3183.597
189558,4562.5537
189561,4691.1504
189928,2921.424
189938,3840.0005
190058,5161.498
190193,4184.5366
190195,3738.0945
190499,4784.1235
190528,3438.903
190589,4938.9507
190629,5041.9165
190633,4585.43
191058,3563.0974
191566,4103.8564
191688,4195.508
191910,4604.8584
192067,3907.9165
192091,3939.04
192122,3995.4297
192329,4353.3726
192370,3928.8494
192476,4104.101
192608,4539.8745
192636,3759.32
192732,4415.3965
192824,3343.0234
192922,4055.2795
193147,3370.4497
193169,4808.2095
193185,4916.9673
193376,3553.2275
193461,4219.443
193549,4510.175
193602,3857.17
193679,3699.903
193847,4321.171
193942,4331.5176
194017,6306.0967
194089,4254.772
194753,4096.674
194795,3266.7727
194945,3178.326
194956,4373.9766
195272,5673.7314
196151,2436.3794
197238,4917.914
197300,4398.5366
197777,5794.669
197860,3810.3906
197937,4069.0312
198220,5831.3325
198489,4689.1367
198611,3747.9932
198631,5535.884
198914,3785.378
199131,4404.241
199152,3480.7822
199169,5555.607
199236,4356.116
199238,3738.5945
199282,4559.1724
199301,4187.5166
199490,5537.628
199563,5498.402
199570,4627.396
199674,3407.4106
199726,3629.031
199789,4007.5889
199800,4452.656
199829,4302.815
199909,3973.4167
199960,5394.1064
200672,3649.3774
200713,4684.4956
201136,5058.4355
201266,5929.323
201515,4501.2407
201681,3652.055
201698,3148.7642
201883,5583.074
201966,4406.4487
201971,3441.0906
202069,4203.631
202276,5741.852
202305,3831.1172
202356,3830.8645
202491,5319.975
202873,4160.546
203594,2572.208
204226,5607.954
204280,5551.5303
204401,4590.413
204406,2911.933
204450,4938.8076
204468,5278.0806
204682,6369.9634
204688,4401.39
204771,4768.6914
205212,4128.989
205340,3771.173
205410,4128.394
205598,4969.2954
205963,5728.104
205983,4223.1597
206006,6118.072
206042,4536.0293
206147,5348.19
206272,3478.5256
206435,3202.0088
207788,3847.7253
207858,5641.629
208047,4194.922
208099,4375.0425
208679,3689.8289
208730,4096.674
208835,4704.999
209407,4267.955
209819,4561.781
209888,5505.672
210118,3647.355
210126,4099.0083
210129,4553.147
210532,3911.3384
210695,5079.7
211060,4503.235
211265,3444.8694
211327,3391.8982
211903,5287.5444
212048,3740.0012
212226,3719.27
212519,4503.2603
212632,3612.9915
213106,3019.4282
213113,3595.966
213718,3496.8687
214006,4762.8477
214146,3584.0903
214153,5241.5767
214379,4294.0596
214515,2611.2087
214603,3109.7292
214668,4745.73
214685,4500.0806
214965,4835.982
215111,4128.394
215309,6080.5215
216302,3912.6592
216530,4294.119
216692,2921.8196
218747,4594.2603
219641,4866.1504
219751,4622.748
222986,3632.129
223065,4210.7896
223136,5075.9287
223575,4858.3784
224057,3298.9119
224146,5875.831
224317,5008.27
224336,4525.2783
224542,3494.7832
225145,3390.3296
226419,3995.7932
227232,5237.1836
227537,5708.364
228967,4226.196
229209,5037.704
229694,5402.24
230181,3134.6343
230188,5370.0713
230235,4043.0378
230263,4893.0483
230266,2472.458
230275,5740.7866
230292,3082.657
230319,2924.3079
230332,3070.2341
230335,4009.1345
230340,4343.832
230358,3430.1921
230366,3824.1667
230367,3194.2112
230383,3260.0823
230387,2985.1914
230400,3454.5974
230407,4014.4084
230459,4401.586
230486,2662.2593
230522,3708.7783
230531,3744.5386
232512,4074.21
232608,4426.3467
232692,4235.979
232695,3576.31
232860,4416.0757
233871,4294.323
233974,2883.475
233977,3566.3318
234488,4681.5396
234514,4739.0303
234670,3616.9458
234816,3880.6187
234873,5333.308
234980,4907.464
235317,3774.2205
235502,5591.4814
235561,5516.975
236071,2868.85
236164,3183.779
236175,5444.085
236189,3466.1387
236999,4006.7063
244792,3631.3818
248023,4379.968
246045,16078.581
237681,16667.133
235842,10927.658
236015,11958.771
239956,13888.321
240787,12668.926
241568,13729.266
245149,13355.793
246618,13592.634
246791,13087.298
238581,12603.325
247181,11067.882
228946,12698.753
233409,10038.009
235172,13384.333
236522,13328.035
236624,12727.889
241637,12843.867
241947,10728.794
243580,11794.4375
246309,11078.044
252038,9880.159
226401,8116.552
234577,6631.613
237823,14292.457
240683,11520.614
241629,12354.063
242997,11239.938
244238,12554.959
245940,10112.878
228815,8476.425
233476,7618.073
235526,8570.428
235863,7147.0483
237000,7333.945
238196,7468.2266
238232,8926.703
242000,8217.311
242079,7402.1904
244280,8024.133
244316,5715.191
244380,6907.048
224103,6705.5605
228828,6509.592
230800,7800.39
231864,7378.7305
232646,7161.567
233230,7084.2036
233791,5245.615
234383,5486.419
234795,7917.314
241489,6413.387
241607,7002.2666
241783,6318.3867
242267,6557.8423
242663,6565.5347
251217,7320.8306
224494,7073.142
225539,8516.541
226260,6593.1885
227678,7172.7427
229991,7319.0376
230686,8520.78
231685,7256.968
234640,7076.9395
234728,7102.124
235849,6427.1646
236046,6457.051
236518,7085.0923
236817,6577.6313
236836,6357.1636
237410,6830.436
237595,6688.4
237994,6747.0166
238069,6476.7593
239441,6957.952
240671,6785.5093
242392,6406.6973
244624,6723.786
245368,8944.481
251763,6287.0093
217167,6364.955
219091,5245.0796
219127,5666.599
220175,5636.346
220876,6844.953
221282,6089.0586
223357,5855.7617
228777,4754.887
229528,5217.1567
230708,5818.5435
230774,5443.784
232148,7626.7705
235183,5195.4917
235407,6275.276
235834,6227.292
237844,5552.362
238392,5205.138
239747,6746.1523
242270,6140.0713
243001,5772.9766
243231,6222.784
244206,5033.0283
244377,5267.0293
252304,6777.19
213490,5430.6177
213654,5744.994
213697,6024.642
220915,6508.779
222562,5000.894
224265,5657.8823
224423,5497.7446
224836,6994.766
225441,5820.756
225931,5818.031
227174,5813.076
227186,4503.584
227600,5315.488
228711,5742.7056
230717,6313.9614
231588,5501.7603
232526,5623.6577
232709,5776.8823
233034,5782.9434
233290,5317.246
233472,5444.235
234679,5477.9224
234837,5284.656
235036,5460.6973
236301,4643.1543
237122,5517.9766
237256,5727.282
237257,4865.3364
238180,6503.763
238225,5351.8765
239363,5415.9653
240043,5136.093
240131,5573.211
241070,5057.587
241923,5383.5083
244264,4657.6357
246242,6888.787
247076,5944.0654
193794,6404.7817
212710,4591.166
212747,5032.123
214025,4919.9014
214874,5416.5625
215213,4880.656
219952,5046.579
220386,5632.926
222513,5585.4995
222951,5412.0054
224841,5047.925
225147,5266.8047
225270,5899.6206
227604,5536.7886
227900,5262.5396
229011,5358.824
229487,5140.427
229728,5471.94
231413,4665.9155
231612,5377.709
233965,5530.854
234688,5211.72
235389,6001.264
235927,5671.3916
238004,5355.191
241049,5390.248
242041,5309.0107
243862,5453.243
210401,4883.2266
212830,5341.321
213798,5237.815
215247,6672.1387
216449,4943.1772
219293,4629.933
220064,5647.377
220302,5063.229
220521,5092.0435
221413,5331.135
221456,5246.748
221896,7432.147
222475,5705.0693
223212,5300.4233
224013,6109.0864
224756,5631.1387
227040,6418.3135
228821,6017.288
229325,4356.0728
231050,5238.8657
231212,5569.6953
231231,5472.1133
231530,6980.945
232278,5079.303
233785,5033.087
235088,5233.9946
236259,4930.0283
236457,4877.9287
236944,7189.441
237566,4852.783
239814,5057.6987
242494,6882.952
242776,4897.1807
243976,4924.266
245535,5633.5996
251437,6981.912
199027,5667.3086
202810,4670.2734
204347,4943.643
204451,4557.3994
204966,4528.841
206463,5057.2476
207926,4481.087
208088,4288.3374
208375,4856.307
209359,4938.383
209957,5276.243
210703,5948.7627
211033,4834.2363
211323,4742.7603
211398,4702.864
212129,5157.3613
212943,5378.304
213612,4585.7666
213928,4788.8374
214919,4704.15
214991,5270.438
215480,5197.3247
215569,5518.8765
217845,5487.677
218743,5083.1206
219466,4432.432
219803,4690.596
221430,6605.103
221467,4988.4336
221890,5710.5
223074,4473.5366
223402,5847.2734
224591,4828.416
224977,4670.2734
224987,4481.087
225117,4648.212
225629,4843.0864
226002,3015.8147
226228,4519.7256
227790,5081.2505
228144,5731.1895
228353,4924.2695
228802,4916.2603
228961,5072.982
229270,4558.2256
229522,4724.3916
229628,4984.374
231022,5440.9766
231110,4890.404
231591,4337.352
232230,4788.148
232364,5081.2505
234747,4550.336
235312,5115.458
235328,4519.7256
235943,5219.2676
236045,5734.3223
236287,5941.645
238008,4424.4795
238862,5379.1035
238988,4747.4644
239045,5562.5444
239303,5297.0635
240982,4961.9395
242112,4450.1475
243607,4626.971
244147,5185.0195
244272,4383.083
251717,3531.1936
198046,4981.8657
200715,5492.057
204030,5219.485
207835,5543.1514
209417,5186.2056
209729,5375.2935
209828,5194.2266
211021,4000.0984
211612,6196.4077
211844,5015.7563
212242,5212.068
212282,5302.6587
212321,4795.1387
212381,4854.905
212459,4470.81
213228,5258.0923
215373,5159.3306
215437,5666.1978
218208,5259.6914
220172,4509.742
221994,4621.148
222129,5072.121
223633,4243.8984
223765,4754.0415
224980,4562.705
227362,4675.253
231985,4900.9946
234033,5762.928
237766,5094.563
238717,5197.5684
239090,5417.497
239704,4033.9468
239842,5439.871
240164,4446.6616
240257,4513.799
241135,4911.9766
242514,4566.5967
244750,5015.8013
244793,5233.894
190738,5881.192
192317,4940.966
193706,4657.6772
193757,4716.098
197233,4819.8135
201138,4425.164
201299,4377.41
201887,5334.3286
202060,4534.675
202149,4784.225
204227,5756.328
204350,5892.39
205369,4984.5044
205551,4776.6504
206035,5146.238
206412,4672.1387
206571,5649.8716
207507,5478.784
207622,4360.1675
207746,5449.4336
207887,5390.4395
207960,5846.304
208146,4577.144
208247,4674.0674
209840,5110.5874
210548,5266.6797
210556,5543.1514
210926,4880.498
211177,5181.0947
212446,4919.9727
212509,4714.341
213007,5509.5825
214208,4564.959
214404,4787.0967
215263,5434.3394
215568,6035.9136
216284,4675.367
216605,4938.312
219216,5248.8306
219896,3839.187
222461,5118.073
222521,4624.1333
223030,5090.887
224967,5380.7275
225507,4813.7744
231070,4784.055
234278,4841.6177
239414,4310.0757
239707,4830.04
239904,4484.0386
240342,5397.92
240943,5671.3926
245214,4645.475
245768,3353.646
251354,4897.985
251955,4921.089
252022,4357.599
191089,7016.739
193302,3913.5725
198538,4644.247
200671,4676.4927
201965,5165.0684
202716,6579.347
203004,4105.8765
203848,4516.742
204513,4105.8765
207954,4764.303
208502,5159.8105
209372,4969.153
211270,4346.571
211378,5449.9707
212466,5279.67
214000,5289.8486
216286,4499.7593
219451,5109.6865
219860,4382.746
220314,3913.5725
223794,4973.377
224415,5331.0127
226102,4653.395
228644,4851.565
232163,6348.157
232253,4942.9395
235740,4108.658
237799,5643.3276
239271,3919.5413
242036,4745.7144
243956,4833.875
244584,3949.9583
191066,4660.777
193143,5514.9014
193226,5534.242
193945,4960.93
193961,4052.0916
195256,4283.3184
197480,5038.8516
197689,3557.4758
197975,4476.0806
198145,4908.8037
198904,4518.837
198970,4158.5083
199191,4268.3184
199692,4341.963
199762,3933.9597
199895,4538.187
200112,4451.962
200535,4381.8506
200770,4172.5054
200841,4923.6367
200930,4284.8022
201528,4169.369
201530,4168.164
201917,4034.803
202458,5322.0464
202827,4584.969
203368,4331.2524
203423,3304.5486
203749,4148.8994
203853,4964.9204
204062,2340.0505
204153,4378.3315
207805,4354.691
209504,5672.496
210833,4766.891
211499,4177.882
212592,4310.396
213439,4700.2573
213570,3781.3984
213711,4403.021
214135,3302.5083
214700,3910.439
214776,4816.7227
214906,4600.206
214933,3457.779
215215,3837.1519
215374,5371.852
219688,4231.973
220087,4425.844
220348,4482.5615
220829,4964.5757
221621,3972.953
221791,4807.274
222153,5182.918
222224,2631.8025
222315,4577.686
228892,4283.3184
229251,4087.4355
231098,4571.27
232859,4540.8477
233146,4500.641
234972,4878.5806
235814,4286.47
237546,4275.317
240057,4178.082
251127,4343.223
251138,3908.1519
251673,3079.172
251706,5470.567
251708,2836.9966
251713,4341.3936
18115,2838.2234
36111,1910.4999
45874,2272.2231
52306,3325.6638
54051,3302.6829
105318,1756.1177
106795,2083.0647
108061,3192.2476
109852,2238.4883
113524,1892.3705
120312,3114.7388
123603,1821.9338
124388,4437.691
125397,1650.1865
125995,3328.967
135537,2125.1863
135742,3143.7095
137410,2406.2925
138871,2009.4431
143799,2095.2612
144160,2878.1975
145117,1397.342
146996,2417.264
148526,1712.1356
149224,2915.5117
149791,1908.892
152536,5133.422
155533,3526.1865
155871,2953.136
157479,1917.8049
158293,3547.0842
158309,3410.4395
159080,3269.6736
161832,2895.7166
162223,3798.5876
163600,4715.406
163619,4421.5376
163625,2955.084
163824,2134.171
163828,4333.851
164462,3377.5667
164470,2563.4392
164484,2566.3718
164633,2768.8083
164769,4304.7554
164839,1694.7306
165191,3947.2922
165490,1842.8275
166664,2897.7297
166838,3632.1726
166844,2512.9238
166851,1641.4786
167379,3071.3447
167532,3474.738
167931,3687.7527
168341,2058.9128
168567,1773.9445
168650,4098.8716
168950,3540.2444
168965,3070.6174
169321,3211.2883
169586,4312.8003
169644,3818.188
169708,4537.5767
169938,3977.705
169941,3296.5984
170514,2583.5134
170941,2892.3518
171146,2819.777
171321,3859.422
172100,2723.3835
172520,2944.8862
172529,3892.7068
172850,3130.3481
173040,3401.8188
173097,3232.673
173160,3474.1277
173178,2630.2341
173245,2545.1755
173434,3237.9868
173518,3794.6025
173614,3184.065
173735,4516.0645
176007,3860.613
176348,2567.8564
176403,2985.3381
176920,3315.2048
176942,3391.8843
177105,3569.4858
177129,3673.578
177151,4267.1157
177279,2904.305
177482,2980.8325
177937,3381.4028
178117,2924.0972
178120,3074.0415
178264,3467.5764
178310,3399.2012
178319,3132.0066
178448,2221.017
178470,3618.1177
178565,3026.2144
178594,3907.4004
179633,3220.3489
179884,2799.579
180409,3239.0115
180739,2412.655
181455,3812.0195
181989,4324.6104
182130,4422.647
182180,2776.6982
182224,3316.2327
182473,3511.847
182520,2780.4392
182689,2777.8328
183249,3693.4429
183336,3895.782
183385,3730.22
183414,3528.2004
183573,3018.0432
183632,3287.3635
183800,3918.2397
184176,5208.9116
184218,3416.2998
184255,4447.9116
184273,3830.2273
184320,3327.5925
184527,3621.8364
184643,4002.3333
184819,3297.5146
184845,4273.6304
184982,3993.7583
185120,2640.313
186116,4668.212
186553,3015.0635
186674,3861.6233
186781,2433.013
186881,3757.6218
186882,2699.4817
187042,3875.615
187051,4234.163
187076,4150.863
187447,3360.551
187590,4792.5093
187988,3028.6086
188071,3914.2444
188274,3169.3594
188586,3158.1948
188602,3958.0278
188674,4005.4197
188721,3783.2053
188833,3614.9543
189172,4111.0933
189272,4434.721
189430,4099.1543
189472,3876.704
189607,4484.5747
189824,3938.28
189849,4414.5063
189920,3153.3997
190076,3571.4211
190122,3592.1016
190311,4332.97
190467,4380.484
190497,4905.927
190502,4380.1235
190516,4176.811
190555,3266.106
190557,3572.7493
190575,3908.4036
190634,3483.6548
190640,4233.82
190667,4449.468
190724,4481.693
190907,4045.9167
191005,4648.3223
191209,3973.7908
191390,4015.3325
191541,3958.2551
191673,2439.9482
192241,4043.0896
192259,4024.7046
192320,4353.314
192594,3295.9426
192658,4456.0903
192671,3497.4172
192938,5284.899
193029,4096.033
193141,3057.556
193201,5188.4106
193222,3322.4016
193276,2800.2288
193414,4144.7456
193505,4136.807
193528,4199.1904
193561,3984.6433
193581,6251.3203
193850,3292.4602
193870,3082.7097
193909,3526.9255
194091,4633.6533
194122,5206.899
194361,3444.8447
194718,3850.554
194727,4629.1313
195065,4872.6323
197851,3133.5886
197893,3600.0342
197925,3915.9944
198019,4593.187
198138,2183.4653
198223,3967.261
198355,2387.5847
198386,2831.1675
198517,4145.3164
198589,4602.1333
198601,4041.736
198688,4261.5854
198749,4236.501
198751,3878.9985
199074,4527.2427
199103,2920.5457
199174,3321.915
199283,4480.111
199286,4435.922
199339,3327.423
199347,3985.272
199352,2883.323
199413,4349.2915
199517,2307.8303
199689,4141.2935
199700,4385.7993
199861,3450.67
200107,4478.3325
200111,4164.305
200113,4686.2207
200322,3917.0127
200424,4115.5063
200434,4339.4355
200532,4008.1038
200577,3165.0583
200826,4073.3567
200914,2867.3113
200968,2981.2593
201066,3828.658
201085,4284.8022
201243,4401.5806
201403,4820.1934
201514,5825.337
201572,2560.0525
201621,4039.8315
201914,3861.7021
202076,4404.4634
202175,3392.8508
202271,5537.2944
202311,2861.4573
202374,3652.4414
202601,4681.998
202663,4468.2793
202686,4237.559
202940,5046.866
203002,3482.261
203159,2788.6758
203618,3354.1118
204050,3444.963
204061,3737.9749
204171,4571.3003
204260,4280.404
204278,3629.316
204353,4125.007
204394,4086.0342
204445,3460.8
204476,3911.1543
204519,5181.236
204841,2967.794
205073,4320.1284
205215,3139.6929
205425,3710.7283
205447,4255.569
205555,3496.1858
205691,3745.2258
205834,3608.6238
206254,4311.23
206317,5086.6104
206649,1580.7681
206650,1975.1827
207465,4331.266
207546,3635.5928
208470,3981.2598
208493,5101.135
208607,2752.895
208631,4331.924
208700,4788.4834
208856,3424.045
208914,3222.449
209281,4212.882
209569,4146.933
209613,4683.197
209738,2526.9714
209756,3271.34
210168,3690.1265
210202,4257.5464
210475,4292.114
210868,3036.868
211005,4531.567
211014,3948.3455
211339,2377.2605
211741,3148.0383
211840,3221.7712
211848,4965.3276
211872,4487.5225
212440,3935.3723
213010,4044.749
213170,3998.783
213374,3544.9775
213537,4196.3735
213556,3922.8958
214004,2255.6663
214031,3237.6536
214110,2242.9382
214299,3657.6555
214326,2122.565
214369,3916.5654
214417,4457.4497
214418,4159.025
214483,2639.8643
214506,2862.4307
214545,3260.242
214572,2998.289
214733,3580.5723
214835,5382.407
214854,4137.0757
214980,3962.6768
214983,3044.1306
214986,3668.3496
214993,2503.5457
214998,2521.7244
215117,3762.7314
215159,3466.9363
215177,3828.9456
215254,3104.9312
215292,3856.729
215938,4247.3535
216067,4434.0054
217710,4585.3535
218687,3174.2002
218737,3450.1685
219806,4586.647
221480,3864.2969
221495,3261.1042
222225,4322.443
222741,4577.531
222987,4221.6006
222991,3905.807
222993,4211.482
223054,4199.8887
223313,3719.802
223339,4569.3364
223422,3065.4707
223818,3310.3115
223875,4848.5415
224137,4121.3604
224314,3929.1448
224325,3097.3706
224608,3730.2563
224655,1744.7261
224885,3614.875
226797,3549.2698
228173,6120.1377
228203,3268.397
228735,5002.656
228908,3823.9436
229041,3605.04
229276,3524.408
229294,3600.0342
229381,3990.0737
229496,3531.0825
229851,4099.9346
230169,1797.1111
230243,2445.677
230249,2402.6484
230342,2504.5298
230350,4633.401
230362,2298.7212
230368,4681.0967
230382,4276.661
230398,4084.0098
230405,3058.3123
230415,3219.7642
230443,3230.9548
230464,4879.796
230472,2795.2185
230474,3657.3918
230480,4080.2551
230489,3813.9998
230520,3889.3157
231862,4464.4717
232524,2818.4648
232619,2690.9697
232879,3431.885
233986,4024.795
233999,2920.5457
234017,3606.7568
234621,4617.5137
234989,4027.0962
235041,3900.2793
235163,4025.6453
235552,2699.2598
236111,4551.55
236113,4390.385
236145,4239.437
236172,3610.3865
237075,4905.4663
237581,4071.3806
238924,4341.856
239822,4963.1875
239841,3699.2825
240526,4409.8584
241670,4741.2773
242467,4038.1328
243863,3894.7642
243989,3985.7507
244017,3011.5564
244197,4195.772
248017,3922.1243
251139,3967.6404
251694,2436.677
246469,11568.54
238049,12645.959
239136,7790.807
242081,8395.083
242374,10696.405
246646,11085.688
233222,8754.16
234111,7406.5205
235450,8518.682
241496,8877.786
242280,7442.953
244591,7981.694
244675,9216.356
227903,9220.46
231554,10218.87
234867,10123.9
240241,10830.472
243237,10709.961
244523,12166.759
246145,8526.51
246203,9147.082
246973,8146.3438
225964,7011.2085
232755,7392.887
236316,7354.3115
239025,7274.7354
239592,7357.346
240658,6360.0864
240709,7239.7686
243315,6947.1543
251105,8163.709
252000,7317.962
219937,5172.473
228174,5834.5166
228517,6676.426
229605,7302.8257
231108,6272.3354
232192,5884.437
232669,6148.4604
233050,6069.575
234925,5737.766
236830,6313.968
237324,6299.5996
240201,5879.5977
240956,6447.1777
242342,6416.203
243792,5935.4033
245238,5821.169
222079,6598.3853
228732,5793.0146
228827,6123.434
230824,7083.484
231823,6731.594
233486,5781.524
233500,6480.9863
235942,7136.2236
236898,5969.6553
237155,5369.799
238274,6416.203
239342,4588.7266
239452,6405.992
239696,7035.3975
243388,6113.545
245572,6238.794
245630,6312.9917
212100,5308.6523
215363,4056.1326
221841,6184.6084
222497,4977.092
225589,4747.057
227511,5170.726
229348,5283.184
232225,5668.1133
233121,5478.0557
233484,5368.5605
233585,5210.7705
234789,5189.755
235379,6000.8486
235619,5377.3926
235983,6488.527
237245,4730.793
238050,5135.4717
238504,4843.9526
240458,5419.635
240964,5295.286
241026,5102.324
241119,4819.3467
241823,5171.9004
243129,5111.436
244308,4693.61
245492,5148.0947
247288,4652.0366
248053,4035.588
