sofifa_id,overall_2021,position,value_eur_2021
247010,67.0,mid,743555.0
247218,67.0,back,619884.0
247911,67.0,mid,718854.0
251642,67.0,back,584429.0
252425,67.0,forward,907947.0
183544,67.0,mid,806738.0
199321,67.0,keeper,516455.0
204219,67.0,back,557789.0
204842,67.0,keeper,523310.0
205386,67.0,keeper,508677.0
206065,67.0,keeper,570639.0
209210,67.0,back,618535.0
210005,67.0,back,640267.0
210029,67.0,back,592609.0
210110,67.0,mid,603089.0
210494,67.0,forward,689339.0
210772,67.0,keeper,483947.0
211238,67.0,mid,705945.0
212120,67.0,back,604539.0
212485,67.0,mid,661357.0
213314,67.0,keeper,513789.0
213693,67.0,mid,790997.0
213982,67.0,back,550984.0
216535,67.0,back,569551.0
217332,67.0,back,504897.0
219414,67.0,back,516513.0
219566,67.0,forward,566140.0
219861,67.0,back,531126.0
220030,67.0,back,550251.0
220191,67.0,back,587474.0
220558,67.0,mid,738759.0
221383,67.0,mid,664933.0
221468,67.0,keeper,573803.0
221801,67.0,mid,619346.0
221907,67.0,forward,922143.0
221985,67.0,back,563344.0
222286,67.0,back,670210.0
222734,67.0,back,574424.0
223880,67.0,back,579387.0
224009,67.0,back,569542.0
224592,67.0,keeper,518261.0
224633,67.0,back,585018.0
224996,67.0,back,541999.0
225316,67.0,back,714841.0
226122,67.0,forward,578519.0
226953,67.0,keeper,516455.0
228682,67.0,back,581602.0
229036,67.0,back,598690.0
229623,67.0,back,639390.0
229917,67.0,back,519294.0
230776,67.0,back,598690.0
231500,67.0,back,577940.0
231664,66.0,keeper,475398.0
232377,67.0,mid,597037.0
232388,67.0,back,532557.0
232431,67.0,mid,653011.0
232461,67.0,back,694818.0
232527,67.0,back,585625.0
233141,67.0,mid,748390.0
234418,67.0,back,610284.0
235135,67.0,mid,789344.0
235225,67.0,back,848866.0
235971,67.0,mid,675678.0
237460,67.0,back,583744.0
238489,67.0,keeper,507379.0
238694,67.0,forward,697926.0
240680,67.0,back,583429.0
244315,67.0,mid,754492.0
244648,67.0,back,513449.0
247068,67.0,mid,606339.0
250868,67.0,mid,619709.0
252086,67.0,back,627492.0
252284,67.0,keeper,467891.0
163757,67.0,back,466948.0
186508,67.0,keeper,427303.0
192500,67.0,keeper,418046.0
199002,67.0,mid,632485.0
201038,67.0,forward,591877.0
201401,67.0,back,474766.0
202204,67.0,back,457703.0
202322,67.0,back,427249.0
202422,67.0,mid,584861.0
202977,67.0,back,504860.0
203137,67.0,back,486423.0
203348,67.0,mid,676036.0
203811,67.0,forward,541847.0
204217,67.0,forward,527280.0
204882,67.0,mid,588753.0
205491,67.0,mid,925993.0
205582,67.0,mid,558332.0
205586,67.0,forward,565328.0
205589,67.0,mid,588599.0
205593,67.0,mid,473439.0
206139,67.0,back,476672.0
206492,67.0,forward,683863.0
207754,67.0,forward,676431.0
207824,67.0,back,592655.0
208370,67.0,mid,685109.0
208614,67.0,back,434973.0
208812,67.0,back,481738.0
210020,67.0,mid,1032952.0
210646,67.0,mid,717320.0
211089,67.0,back,569642.0
211195,67.0,back,515334.0
211227,67.0,back,508690.0
212939,67.0,mid,470494.0
213557,67.0,mid,584282.0
213646,67.0,keeper,434839.0
214016,67.0,mid,630781.0
214019,67.0,mid,496287.0
214124,67.0,back,448231.0
214383,67.0,back,437037.0
215279,67.0,mid,480707.0
215370,67.0,back,467880.0
216154,67.0,back,494654.0
220593,66.0,keeper,439083.0
220943,67.0,forward,533234.0
221475,67.0,mid,500885.0
221493,67.0,back,480715.0
221574,67.0,forward,670166.0
221700,67.0,keeper,475598.0
221972,67.0,back,478690.0
223082,67.0,keeper,461296.0
223369,67.0,back,497062.0
223569,67.0,forward,581726.0
224094,67.0,mid,520255.0
224115,67.0,back,466573.0
224624,67.0,back,443525.0
226721,66.0,keeper,458812.0
227656,67.0,mid,590422.0
227705,67.0,back,506123.0
227868,67.0,mid,596579.0
228627,67.0,back,580217.0
232162,67.0,mid,604653.0
232573,67.0,back,435743.0
232581,67.0,back,437758.0
233401,66.0,mid,588642.0
233457,67.0,mid,467894.0
235128,67.0,forward,712699.0
235579,67.0,back,612847.0
237649,67.0,keeper,433380.0
238005,67.0,mid,438048.0
238796,67.0,forward,722412.0
239752,67.0,back,477128.0
239768,67.0,back,460175.0
240963,67.0,forward,541508.0
242533,67.0,back,437762.0
242672,67.0,back,514226.0
242704,67.0,mid,486221.0
242995,67.0,back,481027.0
243581,67.0,forward,712396.0
243985,66.0,keeper,429380.0
244117,67.0,back,442862.0
245263,67.0,forward,733512.0
246687,67.0,mid,878930.0
246857,67.0,forward,636249.0
247910,67.0,mid,475847.0
251194,67.0,back,502727.0
251250,67.0,forward,895472.0
252121,67.0,forward,707871.0
252443,67.0,back,485723.0
252723,67.0,mid,651068.0
191153,66.0,keeper,433465.0
196316,66.0,keeper,404807.0
199010,67.0,back,426181.0
200812,67.0,back,489272.0
201112,66.0,keeper,405888.0
201815,67.0,back,446658.0
202131,67.0,mid,692196.0
202459,67.0,mid,614546.0
202978,67.0,back,458712.0
203264,67.0,back,498955.0
204316,67.0,forward,494078.0
205072,67.0,mid,437368.0
205288,66.0,keeper,428239.0
205460,67.0,back,489379.0
206074,67.0,back,435444.0
207499,67.0,forward,512318.0
208989,67.0,forward,533952.0
209722,67.0,back,617842.0
211395,67.0,forward,709575.0
211422,67.0,forward,615343.0
211793,67.0,back,533432.0
211874,67.0,back,444445.0
212451,67.0,back,649520.0
214583,66.0,keeper,428239.0
214659,67.0,back,454714.0
215822,67.0,back,612905.0
216517,67.0,mid,581416.0
216750,66.0,keeper,444344.0
220491,67.0,forward,843696.0
221239,67.0,mid,627278.0
221253,67.0,keeper,428239.0
221828,67.0,mid,460316.0
222660,67.0,back,442157.0
223673,67.0,back,439573.0
223676,67.0,mid,620945.0
224014,67.0,mid,779723.0
224965,67.0,forward,591804.0
232014,67.0,forward,473979.0
232595,67.0,mid,555866.0
233105,67.0,mid,459708.0
234496,67.0,forward,616528.0
235151,67.0,mid,702715.0
240872,67.0,back,541552.0
241910,67.0,back,481567.0
243364,67.0,forward,592001.0
243928,67.0,back,430309.0
246668,67.0,back,463741.0
251185,67.0,keeper,410541.0
251233,67.0,mid,778427.0
252461,67.0,back,699595.0
173165,66.0,keeper,370711.0
189573,67.0,mid,471576.0
190792,66.0,keeper,420525.0
194569,67.0,mid,603830.0
194792,67.0,mid,571690.0
198622,67.0,mid,547788.0
199627,67.0,mid,433129.0
200134,67.0,mid,525003.0
201081,67.0,back,445155.0
201179,67.0,keeper,512510.0
201380,67.0,forward,471480.0
202526,67.0,forward,530208.0
202603,67.0,back,524828.0
202988,66.0,keeper,411189.0
203034,66.0,keeper,414400.0
203447,67.0,forward,578797.0
203558,66.0,back,430294.0
204397,67.0,back,411030.0
204619,67.0,forward,605243.0
204644,67.0,mid,485189.0
205214,67.0,forward,565606.0
205378,67.0,keeper,398239.0
205463,67.0,back,448806.0
205663,67.0,mid,578591.0
205687,67.0,forward,698239.0
205876,67.0,forward,580426.0
205975,66.0,back,378854.0
206536,67.0,mid,433002.0
207708,67.0,keeper,424160.0
207897,67.0,back,518961.0
208122,66.0,back,488122.0
208316,67.0,mid,573155.0
209062,67.0,forward,441289.0
209162,67.0,forward,490675.0
210123,67.0,mid,596952.0
211057,67.0,mid,467977.0
211433,67.0,back,437418.0
211825,67.0,back,655939.0
211881,67.0,mid,404265.0
212418,67.0,mid,436234.0
212778,67.0,back,422172.0
213833,67.0,mid,397505.0
215066,67.0,back,596462.0
217391,67.0,back,606113.0
219689,67.0,mid,681015.0
219779,67.0,mid,472778.0
219788,67.0,forward,926204.0
221425,67.0,mid,610272.0
221657,67.0,forward,425010.0
221680,67.0,back,388608.0
222430,66.0,back,410382.0
222995,67.0,back,418050.0
223042,67.0,mid,585466.0
223067,67.0,mid,617167.0
223085,67.0,mid,593832.0
224337,66.0,back,458207.0
225731,67.0,mid,525123.0
225996,66.0,back,392889.0
228182,66.0,keeper,404945.0
228271,66.0,mid,555597.0
229392,67.0,forward,421328.0
229817,67.0,keeper,401428.0
232320,67.0,back,670698.0
232541,67.0,mid,518446.0
232733,67.0,mid,595377.0
233467,67.0,forward,624073.0
234587,67.0,mid,940242.0
234717,66.0,keeper,406077.0
235867,67.0,forward,580643.0
238970,67.0,mid,432371.0
239431,66.0,back,921590.0
240067,67.0,mid,637205.0
243743,67.0,mid,564541.0
243841,67.0,mid,620213.0
244987,66.0,keeper,395900.0
245099,67.0,back,467502.0
248091,67.0,keeper,380053.0
251709,66.0,keeper,419402.0
252724,67.0,mid,614043.0
11381,65.0,keeper,19547.0
53073,65.0,mid,79415.0
104702,66.0,mid,187282.0
110606,65.0,keeper,59012.0
116314,66.0,keeper,209057.0
122574,65.0,back,98497.0
125167,66.0,back,116968.0
139213,65.0,keeper,72802.0
139866,65.0,back,69626.0
140181,65.0,keeper,-13071.0
140422,66.0,back,145185.0
142270,65.0,back,101942.0
144021,65.0,back,91076.0
148720,66.0,mid,138495.0
152038,66.0,mid,253190.0
152454,66.0,mid,320215.0
152621,66.0,back,153151.0
152991,66.0,mid,97892.0
155886,67.0,keeper,342552.0
155980,65.0,keeper,26565.0
156894,66.0,mid,158375.0
157734,66.0,keeper,250304.0
162899,65.0,back,78616.0
163143,65.0,mid,76023.0
163621,66.0,keeper,210168.0
163694,66.0,mid,197720.0
165485,66.0,back,299907.0
166841,66.0,mid,162840.0
167180,66.0,mid,184279.0
167512,66.0,mid,285469.0
167694,66.0,back,461306.0
167926,66.0,mid,172079.0
168556,66.0,back,83299.0
168629,66.0,mid,224174.0
168990,65.0,mid,55098.0
169333,66.0,back,149292.0
169458,65.0,back,151900.0
169539,66.0,back,205205.0
169568,66.0,mid,459798.0
169571,66.0,mid,316727.0
169623,66.0,back,284794.0
169898,66.0,keeper,263672.0
170008,66.0,keeper,348236.0
170078,66.0,back,322208.0
170280,66.0,keeper,383526.0
170879,66.0,mid,403778.0
171083,66.0,forward,210168.0
171377,65.0,back,27821.0
171565,65.0,forward,53348.0
171971,66.0,mid,268611.0
171992,66.0,keeper,347687.0
172041,66.0,mid,132595.0
172232,66.0,back,301095.0
172555,66.0,forward,510090.0
172823,66.0,forward,286652.0
172928,66.0,mid,285666.0
173166,66.0,forward,137885.0
173224,66.0,keeper,233600.0
173305,65.0,back,119787.0
173666,66.0,mid,280444.0
173752,66.0,back,354205.0
175941,66.0,back,224778.0
176061,66.0,back,94180.0
176207,66.0,mid,105343.0
176368,66.0,back,134486.0
176941,66.0,forward,402810.0
177320,66.0,mid,286247.0
177442,66.0,mid,144731.0
177488,66.0,mid,318940.0
177799,66.0,back,309382.0
177885,66.0,mid,380890.0
177906,66.0,mid,465167.0
177912,66.0,mid,288458.0
178150,66.0,forward,320466.0
178379,65.0,back,62541.0
178623,66.0,mid,331278.0
178767,66.0,keeper,376613.0
179646,66.0,back,345356.0
179663,67.0,mid,397445.0
179685,66.0,keeper,247429.0
179698,65.0,back,145772.0
179742,66.0,forward,517600.0
179822,66.0,back,449044.0
179971,66.0,forward,412913.0
179973,66.0,mid,440574.0
180174,66.0,back,316553.0
180339,66.0,mid,393071.0
180746,65.0,back,103554.0
181001,66.0,keeper,85084.0
181307,66.0,forward,140175.0
181339,66.0,back,276362.0
181558,66.0,forward,311395.0
181831,66.0,keeper,142121.0
181846,66.0,mid,351731.0
181917,66.0,mid,341757.0
182228,66.0,back,330139.0
182464,66.0,back,305983.0
182489,66.0,keeper,238712.0
183066,66.0,back,359179.0
183244,66.0,keeper,331021.0
183596,66.0,keeper,152123.0
183646,66.0,keeper,157652.0
183797,66.0,back,269945.0
183819,66.0,back,406189.0
184143,66.0,forward,443120.0
184222,66.0,keeper,359727.0
184266,66.0,mid,523246.0
184471,66.0,forward,468113.0
184763,66.0,keeper,321120.0
184847,67.0,mid,780978.0
185171,66.0,mid,214458.0
185380,66.0,back,277206.0
186259,66.0,back,336227.0
186422,66.0,mid,424602.0
186503,66.0,back,260577.0
186756,66.0,mid,177731.0
187157,66.0,forward,475849.0
187171,65.0,keeper,6768.0
187210,66.0,keeper,344412.0
188031,66.0,forward,235414.0
188131,65.0,back,139989.0
188163,66.0,forward,415433.0
188164,66.0,mid,560912.0
188625,66.0,back,353978.0
188917,66.0,back,366282.0
189160,66.0,mid,322483.0
189325,66.0,back,480083.0
189339,66.0,forward,378162.0
189352,66.0,forward,558097.0
189464,66.0,mid,492433.0
189482,66.0,back,546688.0
189546,66.0,mid,408114.0
189695,66.0,mid,474107.0
189905,66.0,mid,502811.0
189936,66.0,keeper,259720.0
189962,66.0,mid,337603.0
190060,66.0,mid,563292.0
190199,67.0,mid,596857.0
190489,66.0,mid,378467.0
190545,66.0,back,326014.0
190620,66.0,back,410695.0
190635,66.0,mid,377082.0
190637,66.0,back,313499.0
190783,66.0,back,78205.0
190826,66.0,back,436731.0
190883,66.0,back,282704.0
190995,66.0,mid,467374.0
191108,66.0,mid,321638.0
191218,66.0,back,128168.0
191556,66.0,mid,455529.0
191814,66.0,back,266268.0
191861,66.0,forward,445101.0
191924,66.0,keeper,335808.0
191980,66.0,back,399397.0
192063,66.0,forward,528792.0
192074,65.0,mid,115894.0
192365,66.0,forward,734312.0
192450,66.0,forward,433136.0
192481,66.0,mid,483107.0
192707,66.0,back,120931.0
193059,66.0,mid,223192.0
193111,66.0,back,390748.0
193206,66.0,mid,921945.0
193235,66.0,back,363030.0
193251,66.0,back,350479.0
193304,66.0,back,287756.0
193344,66.0,mid,474454.0
193411,66.0,keeper,414654.0
193608,66.0,mid,575862.0
193728,66.0,mid,597980.0
193746,66.0,back,544523.0
194003,66.0,back,301223.0
195722,65.0,back,226248.0
196145,66.0,mid,163644.0
196434,66.0,mid,412113.0
197148,66.0,mid,408730.0
197527,66.0,back,148584.0
197592,66.0,back,98423.0
197838,67.0,mid,360160.0
197907,66.0,forward,459618.0
198100,66.0,mid,529450.0
198104,66.0,mid,304226.0
198135,66.0,back,365716.0
198250,66.0,back,298339.0
198490,66.0,mid,318689.0
198534,66.0,mid,488030.0
198690,66.0,mid,508447.0
198740,66.0,back,393420.0
198840,66.0,back,166488.0
198952,66.0,mid,529121.0
199173,66.0,mid,364899.0
199351,66.0,mid,250006.0
199410,66.0,mid,612475.0
199470,66.0,mid,521499.0
199686,66.0,mid,420170.0
199746,66.0,back,346867.0
199772,66.0,mid,554773.0
199815,66.0,mid,499185.0
200086,66.0,forward,385967.0
200369,66.0,mid,300178.0
200432,66.0,mid,586402.0
200449,66.0,back,117305.0
200697,66.0,back,431873.0
200797,66.0,back,391334.0
200952,66.0,mid,433777.0
200953,66.0,mid,382181.0
200983,66.0,mid,411043.0
201068,66.0,mid,448361.0
201924,66.0,forward,450806.0
202000,66.0,forward,308059.0
202182,66.0,forward,412921.0
202215,66.0,keeper,322405.0
202456,66.0,forward,401399.0
202518,66.0,mid,456299.0
202611,66.0,mid,307063.0
202864,67.0,back,549210.0
202966,66.0,back,337683.0
202968,66.0,mid,424423.0
202970,66.0,back,351770.0
203043,66.0,mid,481236.0
203095,66.0,back,366198.0
203127,66.0,mid,696658.0
203445,66.0,back,260577.0
203450,66.0,mid,396515.0
203454,66.0,mid,284976.0
203721,66.0,mid,411620.0
203781,66.0,back,369408.0
203902,66.0,mid,448252.0
203927,66.0,forward,185415.0
203966,66.0,back,150383.0
204136,66.0,mid,338738.0
204154,66.0,mid,490994.0
204242,66.0,mid,481049.0
204388,66.0,back,499761.0
204633,66.0,back,310521.0
204690,66.0,forward,429854.0
204946,66.0,mid,367077.0
204987,66.0,mid,502698.0
205054,66.0,back,493402.0
205208,67.0,forward,406415.0
205423,66.0,mid,853409.0
205512,66.0,back,352995.0
205535,66.0,mid,595723.0
205609,66.0,mid,371132.0
205863,66.0,back,341806.0
205951,65.0,back,120517.0
206004,66.0,back,313554.0
206603,66.0,back,448648.0
207783,66.0,back,381231.0
207866,66.0,forward,471266.0
208303,66.0,back,108617.0
208611,66.0,mid,436400.0
208778,66.0,keeper,358417.0
208916,66.0,forward,283756.0
208965,66.0,back,424854.0
209223,66.0,mid,505709.0
209378,66.0,back,161532.0
209567,66.0,mid,255119.0
209643,66.0,back,141476.0
210000,66.0,mid,738165.0
210205,66.0,back,352790.0
210304,66.0,mid,504343.0
210804,66.0,back,146157.0
211044,66.0,mid,380308.0
211178,66.0,forward,522605.0
211340,66.0,back,430209.0
211453,66.0,forward,456480.0
211742,66.0,mid,404134.0
211828,66.0,back,336352.0
211859,66.0,back,387973.0
212039,67.0,back,392003.0
212047,66.0,mid,116589.0
212971,66.0,mid,459956.0
213019,66.0,forward,475929.0
213189,66.0,forward,416642.0
213322,66.0,mid,514700.0
213588,66.0,keeper,248776.0
213778,66.0,forward,460572.0
214014,66.0,mid,510106.0
214065,66.0,mid,513823.0
214069,66.0,forward,550300.0
214106,66.0,back,293245.0
214192,66.0,back,315401.0
214263,66.0,back,355926.0
214270,66.0,forward,393649.0
214305,66.0,back,184179.0
214330,66.0,mid,401689.0
214355,66.0,keeper,166599.0
214386,66.0,mid,230516.0
214411,66.0,forward,547578.0
214416,66.0,forward,385786.0
214486,65.0,back,102969.0
214487,66.0,mid,439503.0
214495,66.0,back,356748.0
214710,66.0,back,415908.0
214720,66.0,mid,250356.0
214818,66.0,forward,360539.0
214843,66.0,back,180234.0
214863,66.0,back,366638.0
215028,66.0,mid,384110.0
215043,66.0,forward,397745.0
215390,66.0,mid,177811.0
215527,66.0,back,348228.0
215528,66.0,back,389640.0
215584,66.0,back,340124.0
215942,66.0,mid,289001.0
216182,66.0,mid,269620.0
216193,66.0,back,364107.0
216269,66.0,back,375284.0
216351,66.0,mid,630400.0
217190,66.0,mid,424440.0
217502,66.0,keeper,278245.0
217647,66.0,mid,390629.0
217730,66.0,back,402207.0
218471,66.0,mid,376380.0
219647,66.0,forward,388136.0
220982,66.0,back,400193.0
221360,66.0,mid,77659.0
221599,66.0,back,510892.0
221627,66.0,mid,355600.0
222216,66.0,forward,461121.0
222240,66.0,back,371062.0
222798,66.0,mid,439039.0
223130,66.0,mid,587623.0
223135,66.0,back,370561.0
223665,66.0,forward,392309.0
224248,66.0,forward,431278.0
224316,66.0,back,410500.0
224648,66.0,back,377772.0
225013,66.0,mid,141191.0
225983,66.0,keeper,188487.0
226005,66.0,back,440709.0
226928,66.0,back,396879.0
227612,66.0,mid,513321.0
227675,67.0,forward,606056.0
227810,66.0,mid,490517.0
228971,66.0,mid,173471.0
229384,66.0,back,294277.0
230177,66.0,keeper,303626.0
230187,66.0,back,457777.0
230192,66.0,back,493151.0
230200,66.0,back,442092.0
230264,65.0,mid,57391.0
230308,66.0,back,390782.0
230447,67.0,mid,493421.0
230504,66.0,forward,152580.0
230509,66.0,forward,409206.0
230511,66.0,forward,499468.0
230512,66.0,forward,140452.0
230866,66.0,mid,606191.0
231489,66.0,keeper,176842.0
231885,66.0,back,390536.0
232438,66.0,mid,561185.0
232451,66.0,back,326549.0
232489,66.0,mid,462818.0
232604,66.0,back,131102.0
232617,66.0,mid,342464.0
232685,65.0,back,16374.0
232714,66.0,forward,188949.0
232718,65.0,mid,164056.0
232731,66.0,mid,309649.0
232750,66.0,back,329622.0
232768,66.0,back,447758.0
232790,66.0,keeper,111337.0
232852,66.0,mid,398272.0
232874,66.0,back,225938.0
233145,66.0,mid,575510.0
234006,66.0,mid,405285.0
234751,66.0,mid,241818.0
234839,66.0,mid,159015.0
235451,66.0,keeper,168179.0
235511,66.0,mid,496207.0
236166,66.0,mid,52851.0
236168,66.0,mid,349052.0
236174,67.0,mid,741782.0
236198,66.0,forward,433403.0
236503,66.0,mid,439310.0
237745,66.0,mid,539818.0
237780,67.0,mid,600249.0
237784,67.0,back,385238.0
238595,66.0,mid,556009.0
238599,66.0,mid,405339.0
238643,66.0,forward,455213.0
238649,66.0,mid,340572.0
238979,66.0,back,349896.0
239135,66.0,mid,446370.0
239724,66.0,back,339595.0
241043,66.0,mid,422174.0
243553,66.0,back,383672.0
243617,66.0,forward,445463.0
244357,66.0,back,362205.0
246334,66.0,back,304106.0
246864,66.0,forward,682428.0
247061,66.0,mid,442335.0
247184,67.0,mid,510885.0
247378,66.0,mid,499284.0
247763,66.0,forward,627965.0
247968,66.0,back,354331.0
248056,66.0,back,532432.0
248833,66.0,forward,563910.0
251044,66.0,back,365651.0
251818,66.0,keeper,353765.0
252368,66.0,back,434506.0
246669,68.0,mid,1530792.0
245999,68.0,forward,1812200.0
247377,68.0,mid,2937784.0
242602,68.0,back,1612879.0
252001,68.0,back,1544758.0
233510,68.0,forward,1863971.0
240273,67.0,forward,1957648.0
241173,68.0,forward,1661870.0
242654,67.0,mid,1584724.0
244497,67.0,mid,1703529.0
248805,67.0,forward,2045689.0
235266,68.0,keeper,946092.0
241810,68.0,back,1784204.0
243652,67.0,forward,1576555.0
245023,67.0,forward,1816939.0
245132,67.0,back,1301402.0
233276,67.0,mid,1488346.0
238071,67.0,back,1089526.0
239838,67.0,forward,1523014.0
240097,68.0,mid,1558005.0
240317,67.0,forward,1168506.0
240661,67.0,mid,1580839.0
242343,67.0,back,1227867.0
242534,67.0,mid,1553622.0
243275,68.0,back,1475886.0
244364,67.0,keeper,989962.0
245290,68.0,back,1448541.0
246785,67.0,forward,1413321.0
247508,68.0,forward,1177303.0
252144,67.0,back,1221690.0
252154,67.0,keeper,945272.0
228646,67.0,mid,1155540.0
233447,67.0,mid,1267180.0
234317,67.0,mid,1273847.0
235824,67.0,mid,1361602.0
236600,68.0,back,1262074.0
236914,67.0,back,1492103.0
238511,67.0,back,1255786.0
240442,67.0,forward,1551783.0
240783,67.0,forward,948888.0
241929,67.0,back,1222264.0
242794,67.0,mid,1790438.0
242999,68.0,mid,1559392.0
244676,67.0,keeper,903316.0
245331,67.0,forward,1525636.0
245351,67.0,mid,1259214.0
245715,67.0,mid,1578602.0
246081,67.0,mid,1110656.0
247174,67.0,forward,1316542.0
247249,67.0,forward,1421550.0
233885,67.0,back,1119618.0
235563,67.0,mid,1029773.0
236308,67.0,back,885505.0
236837,67.0,mid,1222703.0
239367,67.0,forward,1450594.0
239701,67.0,mid,1202995.0
239986,67.0,mid,1194257.0
240611,67.0,mid,957443.0
240859,67.0,back,927479.0
241071,67.0,mid,1214576.0
241704,67.0,back,825838.0
242110,67.0,mid,1129005.0
246157,67.0,back,907699.0
246423,67.0,forward,911116.0
246787,67.0,mid,1093690.0
247040,67.0,back,835290.0
248174,67.0,mid,1228283.0
252033,67.0,back,955960.0
252558,67.0,forward,846668.0
225809,67.0,back,995648.0
231484,67.0,forward,1104564.0
233743,67.0,forward,954012.0
233887,67.0,mid,1202085.0
235855,67.0,forward,834563.0
237522,68.0,back,1040236.0
238461,67.0,mid,1007935.0
238743,67.0,forward,758413.0
239949,67.0,back,923248.0
239997,67.0,forward,924359.0
240209,67.0,mid,1007682.0
240513,67.0,mid,1042365.0
240694,67.0,mid,1096405.0
242577,67.0,mid,989230.0
243378,67.0,forward,1009578.0
244973,67.0,mid,1040442.0
245251,67.0,mid,916574.0
246816,67.0,forward,1205098.0
247370,67.0,mid,1088778.0
251145,67.0,mid,974686.0
252179,66.0,keeper,760415.0
228410,67.0,keeper,723607.0
228651,67.0,back,1016408.0
229349,67.0,back,890606.0
229910,67.0,mid,1406556.0
233017,67.0,mid,839615.0
235980,67.0,forward,994743.0
236515,66.0,keeper,731490.0
236586,67.0,back,878526.0
236678,67.0,forward,907404.0
236918,67.0,mid,1116978.0
238263,67.0,back,816502.0
239215,67.0,mid,1424700.0
239999,66.0,keeper,718224.0
240797,67.0,mid,865992.0
241006,67.0,forward,972279.0
246562,67.0,back,982875.0
247912,67.0,mid,1008967.0
251241,67.0,keeper,711330.0
220894,67.0,mid,950061.0
221346,67.0,mid,1168613.0
223007,67.0,back,731917.0
225482,67.0,forward,962148.0
229725,67.0,forward,837744.0
229727,67.0,back,743046.0
229760,67.0,forward,813519.0
230674,67.0,keeper,674895.0
231258,66.0,keeper,613056.0
231743,67.0,forward,903480.0
234249,67.0,forward,876731.0
235167,67.0,mid,925466.0
235689,66.0,keeper,628105.0
235937,67.0,mid,1035389.0
236492,67.0,mid,964328.0
237490,67.0,mid,983688.0
237499,67.0,forward,1496954.0
239145,67.0,mid,882982.0
239629,67.0,mid,892572.0
239805,67.0,back,757301.0
240959,67.0,forward,796715.0
241688,67.0,back,812760.0
241887,67.0,mid,973867.0
242195,67.0,back,780556.0
242562,67.0,back,857248.0
243641,67.0,mid,1045125.0
243705,67.0,mid,759198.0
244851,67.0,back,787187.0
245228,67.0,forward,742925.0
245459,67.0,mid,1051535.0
245732,67.0,forward,739697.0
246279,67.0,back,753724.0
247112,67.0,mid,1042126.0
248018,67.0,keeper,634026.0
252162,67.0,forward,873585.0
252577,67.0,back,874670.0
220140,66.0,back,647305.0
220807,66.0,keeper,620497.0
221281,66.0,back,740756.0
222466,66.0,back,835769.0
224130,66.0,keeper,625608.0
224297,66.0,back,616075.0
225511,66.0,keeper,625608.0
227329,67.0,mid,1067052.0
227920,67.0,mid,1206644.0
228318,67.0,mid,671593.0
231614,67.0,mid,707614.0
232057,67.0,mid,798106.0
235244,66.0,back,633859.0
235268,67.0,mid,792151.0
235662,66.0,back,623980.0
236028,66.0,keeper,626500.0
236629,66.0,back,791994.0
236822,67.0,mid,720465.0
236843,67.0,forward,803970.0
237424,67.0,mid,843710.0
238194,67.0,forward,741501.0
238320,67.0,mid,804291.0
238786,67.0,mid,796043.0
239312,67.0,mid,885976.0
239353,66.0,back,730809.0
239506,67.0,back,723989.0
239945,67.0,mid,930303.0
240729,67.0,mid,884226.0
241128,66.0,back,755207.0
241140,67.0,mid,917061.0
241538,66.0,back,638533.0
241871,67.0,back,624225.0
242163,66.0,forward,881222.0
242551,66.0,back,589640.0
243619,67.0,mid,672439.0
243698,66.0,back,632947.0
243854,67.0,back,637417.0
244183,67.0,forward,840124.0
244235,66.0,mid,728115.0
244403,66.0,forward,874042.0
244530,66.0,back,656392.0
244779,66.0,keeper,584093.0
244948,67.0,mid,659072.0
245089,66.0,keeper,603142.0
246256,66.0,mid,646807.0
246927,66.0,forward,719963.0
247480,67.0,mid,647213.0
247793,67.0,mid,894017.0
247972,67.0,mid,798437.0
251446,67.0,back,641454.0
251885,66.0,forward,741124.0
252079,67.0,mid,798108.0
212513,66.0,mid,669973.0
215211,66.0,back,591274.0
216461,66.0,back,751234.0
222156,66.0,back,609216.0
222477,66.0,mid,866489.0
223186,67.0,mid,596137.0
224017,66.0,back,658752.0
224460,66.0,back,609714.0
224826,66.0,mid,717590.0
225101,67.0,mid,921341.0
225125,66.0,mid,630451.0
225948,66.0,back,582179.0
228375,66.0,mid,656303.0
228419,67.0,back,606754.0
228544,66.0,mid,710578.0
228763,66.0,mid,846121.0
229843,66.0,mid,760602.0
230125,66.0,mid,586928.0
230145,66.0,forward,1057669.0
231109,67.0,mid,816992.0
232250,66.0,mid,752941.0
232871,66.0,back,619450.0
234430,66.0,mid,842661.0
234843,67.0,back,609216.0
235303,67.0,back,546417.0
235432,67.0,back,644611.0
235496,67.0,mid,745313.0
235519,67.0,back,597988.0
236351,66.0,mid,858601.0
236507,67.0,forward,699079.0
237331,66.0,back,606000.0
238269,66.0,back,600932.0
239191,67.0,forward,964981.0
239268,67.0,forward,627866.0
239369,66.0,mid,959427.0
239608,66.0,back,602026.0
239975,66.0,forward,635018.0
240024,66.0,back,612929.0
240434,67.0,forward,932549.0
241190,67.0,forward,744494.0
241273,66.0,back,643908.0
241573,66.0,forward,866446.0
241585,66.0,back,594414.0
241659,67.0,forward,762361.0
242045,66.0,mid,769419.0
242069,66.0,mid,801684.0
243713,67.0,mid,582247.0
244400,67.0,forward,711762.0
244419,66.0,mid,676101.0
244528,67.0,back,595852.0
245750,67.0,back,570466.0
